startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
2025-01-22 02:15:00,105876.54,106194.91,105839.46,106014.8,301.287112,31925458.4042541
2025-01-22 02:00:00,105804.43,105925.61,105671.56,105876.54,253.27806,26799139.40376543
2025-01-22 01:45:00,105471.5,105894.5,105471.5,105804.43,253.18663,26760010.01051517
2025-01-22 01:30:00,105685.88,105795.48,105457.27,105471.5,251.279305,26546716.38224947
2025-01-22 01:15:00,105834.15,105982.66,105629.23,105685.88,298.714602,31609327.59154514
2025-01-22 01:00:00,105950.38,106400,105762.39,105834.15,418.239984,44350824.54117867
2025-01-22 00:45:00,105932.98,106045.84,105794.18,105950.38,341.292667,36143232.29356622
2025-01-22 00:30:00,105990.59,106069.57,105821.31,105932.98,301.943023,31982228.2833683
2025-01-22 00:15:00,105991.84,106326.07,105828.57,105990.59,422.308506,44782624.63414238
2025-01-22 00:00:00,106152.63,106226.92,105869.52,105991.84,380.980673,40393269.63073254
2025-01-21 23:45:00,106025.61,106293.13,105820.22,106152.63,281.966385,29900810.47878546
2025-01-21 23:30:00,105725.35,106078.4,105721.42,106025.61,248.413239,26309435.74803441
2025-01-21 23:15:00,105695.16,106079.86,105663.68,105725.35,303.183818,32087701.20168483
2025-01-21 23:00:00,106005.45,106111.66,105404.73,105695.16,382.007228,40413000.8948555
2025-01-21 22:45:00,106175.56,106362.45,105978.8,106005.45,61.086583,6485319.81123945
2025-01-21 22:30:00,106452.74,106491.07,106100,106175.56,110.218389,11716875.49892896
2025-01-21 22:15:00,106475.49,106675.27,106359.24,106452.74,152.46508,16238492.31078882
2025-01-21 22:00:00,106774.25,106785.41,106385,106475.49,227.638014,24261029.910814
2025-01-21 21:45:00,106497,106824.81,106385.98,106774.25,266.987813,28456540.85128558
2025-01-21 21:30:00,106227.35,106548.01,106206,106497,239.290259,25463292.55407419
2025-01-21 21:15:00,106007.87,106361.44,105760.17,106227.35,278.454417,29515406.70409974
2025-01-21 21:00:00,106124.7,106400,106007.87,106007.87,325.855887,34608046.50952656
2025-01-21 20:45:00,106080.34,106300,105959.19,106124.7,407.418352,43239522.49440443
2025-01-21 20:30:00,107024.8,107087.61,105908.9,106080.34,405.048767,43087673.60059268
2025-01-21 20:15:00,106872.03,107160.95,106670.86,107024.8,355.66616,38045914.027789
2025-01-21 20:00:00,107012.94,107202.13,106762.2,106872.03,344.418017,36841591.43335195
2025-01-21 19:45:00,106651.05,107153.14,106634.19,107012.94,291.463629,31178211.13650937
2025-01-21 19:30:00,106874.8,106878.47,106490.53,106651.05,290.959339,31036585.07794642
2025-01-21 19:15:00,106356.19,106958.99,106255.06,106874.8,358.705078,38227735.56152274
2025-01-21 19:00:00,106850.03,106909.89,106353.65,106356.19,444.604926,47432420.31681933
2025-01-21 18:45:00,106820.54,107098.66,106727.91,106850.03,433.485346,46357110.13373196
2025-01-21 18:30:00,106401.85,107237.35,106252.6,106820.54,905.537328,96782043.70480018
2025-01-21 18:15:00,106098.5,106517.37,106035.42,106401.85,450.294473,47863272.35221549
2025-01-21 18:00:00,106182.53,106252.88,105888.19,106098.5,441.247554,46803908.56091682
2025-01-21 17:45:00,105852.1,106420.28,105806.65,106182.53,789.833335,83797965.62593791
2025-01-21 17:30:00,105682.9,105987.96,105505.6,105852.1,357.954861,37845161.83280176
2025-01-21 17:15:00,105477.46,105823.43,105382.21,105682.9,375.00802,39606434.37075138
2025-01-21 17:00:00,104976.44,105522.81,104886.15,105477.46,354.525526,37271974.18752022
2025-01-21 16:45:00,105119.16,105739.01,104820.98,104976.44,385.492005,40593250.6820465
2025-01-21 16:30:00,105412.5,105871.4,104847.44,105119.16,560.845865,59071176.15701165
2025-01-21 16:15:00,106061.29,106577.4,105219.75,105412.5,1022.628906,108403811.65934583
2025-01-21 16:00:00,103950.99,106338.57,103811.1,106061.29,1092.353826,114883080.03478953
2025-01-21 15:45:00,103803,104032.98,103450.4,103950.99,365.432508,37906469.16523459
2025-01-21 15:30:00,103727.58,104116.5,103350.47,103803,405.372065,42048329.31945351
2025-01-21 15:15:00,103074.53,103815.38,103020.39,103727.58,437.9493,45304578.0904146
2025-01-21 15:00:00,103282.37,103481.9,102809.49,103074.53,636.521452,65614633.41128752
2025-01-21 14:45:00,103755.21,104262.88,103008.4,103282.37,698.793198,72398820.30596567
2025-01-21 14:30:00,105243.4,105332.96,103267,103755.21,977.318881,101596925.08537612
2025-01-21 14:15:00,104542.28,105281.51,104542.28,105243.4,488.463162,51264007.05542145
2025-01-21 14:00:00,104471.18,104700.92,104404.09,104542.28,297.546995,31101430.15628028
2025-01-21 13:45:00,104664.05,104832.23,104372.75,104471.18,345.895081,36193499.10349562
2025-01-21 13:30:00,104658.74,104741.76,104459.4,104664.05,337.726532,35323310.79079211
2025-01-21 13:15:00,104634.31,104996.49,104427.16,104658.74,395.050189,41402276.8966356
2025-01-21 13:00:00,104518.88,104668.4,104142.93,104634.31,437.740198,45702059.03683198
2025-01-21 12:45:00,104454.14,104565.3,104300.91,104518.88,328.853563,34334851.93866954
2025-01-21 12:30:00,104469.83,104699.23,104332.06,104454.14,416.157022,43498424.69289763
2025-01-21 12:15:00,103985.22,104725.77,103982.06,104469.83,577.455986,60286831.81373925
2025-01-21 12:00:00,103757.76,103990,103612.95,103985.22,356.430371,37000295.70186009
2025-01-21 11:45:00,103870.94,103965.08,103709.92,103757.76,430.985357,44767564.26003191
2025-01-21 11:30:00,103669.96,103988.2,103464.8,103870.94,513.660335,53284332.55539955
2025-01-21 11:15:00,103574.3,103842.37,103494.93,103669.96,500.405743,51866338.55965156
2025-01-21 11:00:00,103175.02,103618.9,103089.27,103574.3,318.476114,32907823.1364216
2025-01-21 10:45:00,102995.1,103381.04,102963.99,103175.02,332.337521,34285334.38256679
2025-01-21 10:30:00,103194.9,103200.92,102976.79,102995.1,401.078685,41343370.94472628
2025-01-21 10:15:00,102694.79,103250,102683.3,103194.9,385.535684,39688942.73277817
2025-01-21 10:00:00,102711.05,102870.82,102569.39,102694.79,456.417498,46870754.38719947
2025-01-21 09:45:00,102481.37,102803.51,102444.03,102711.05,338.206192,34725133.82142391
